Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.9,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.6,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.9,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.7,TopLayer,80.6,Bun,83.8                            
Water,100.7,TopLayer,80.7,Bun,83.8                            
Water,100.7,TopLayer,80.6,Bun,83.8                            
Water,100.7,TopLayer,80.5,Bun,83.8                            
Water,100.7,TopLayer,80.5,Bun,83.8                            
Water,100.7,TopLayer,80.5,Bun,83.8                            
Water,100.6,TopLayer,80.5,Bun,83.8                            
Water,100.6,TopLayer,80.5,Bun,83.8                            
Water,100.6,TopLayer,80.5,Bun,83.8                            
Water,100.6,TopLayer,80.5,Bun,83.8                            
Water,100.6,TopLayer,80.5,Bun,83.9                            
Water,100.6,TopLayer,80.5,Bun,83.9                            
Water,100.7,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.7,TopLayer,80.5,Bun,83.9                            
Water,100.7,TopLayer,80.5,Bun,83.9                            
Water,100.7,TopLayer,80.5,Bun,83.9                            
Water,100.7,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.7,TopLayer,80.5,Bun,83.9                            
Water,100.7,TopLayer,80.5,Bun,83.9                            
Water,100.7,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.7,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.7,Bun,83.8                            
Water,100.8,TopLayer,80.6,Bun,83.8                            
Water,100.8,TopLayer,80.6,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.5,Bun,83.8                            
Water,100.8,TopLayer,80.0,Bun,83.8                            
Water,100.8,TopLayer,80.0,Bun,83.8                            
Water,100.8,TopLayer,80.0,Bun,83.8                            
Water,100.8,TopLayer,80.0,Bun,83.8                            
Water,100.9,TopLayer,80.0,Bun,83.9                            
Water,100.8,TopLayer,80.5,Bun,84.9                            
Water,100.8,TopLayer,80.2,Bun,83.9                            
Water,100.8,TopLayer,80.2,Bun,83.9                            
Water,100.8,TopLayer,80.0,Bun,83.9                            
Water,100.8,TopLayer,80.2,Bun,83.9                            
Water,100.8,TopLayer,80.0,Bun,83.9                            
Water,100.8,TopLayer,80.0,Bun,83.9                            
Water,100.8,TopLayer,80.0,Bun,83.9                            
Water,100.8,TopLayer,80.0,Bun,83.9                            
Water,100.8,TopLayer,80.0,Bun,83.9                            
Water,100.8,TopLayer,80.0,Bun,83.9                            
Water,100.8,TopLayer,80.0,Bun,83.9                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.8,TopLayer,80.0,Bun,83.0                            
Water,100.7,TopLayer,80.0,Bun,83.0                            
Water,100.7,TopLayer,80.0,Bun,83.0                            
Water,100.7,TopLayer,80.0,Bun,83.0                            
Water,100.7,TopLayer,80.0,Bun,83.0                            
Water,100.7,TopLayer,80.0,Bun,83.0                            
Water,100.7,TopLayer,80.0,Bun,83.0                            
Water,100.6,TopLayer,80.0,Bun,83.0                            
Water,100.6,TopLayer,80.0,Bun,83.0                            
Water,100.6,TopLayer,80.0,Bun,83.0                            
Water,100.6,TopLayer,80.0,Bun,83.3                            
Water,100.9,TopLayer,80.0,Bun,83.1                            
Water,100.6,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.7,TopLayer,80.0,Bun,83.1                            
Water,100.7,TopLayer,80.1,Bun,83.1                            
Water,100.7,TopLayer,80.0,Bun,83.1                            
Water,100.7,TopLayer,80.1,Bun,83.1                            
Water,100.7,TopLayer,80.2,Bun,83.1                            
Water,100.7,TopLayer,80.0,Bun,83.1                            
Water,100.7,TopLayer,80.0,Bun,83.1                            
Water,100.7,TopLayer,82.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.1                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.2,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.9,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.8,TopLayer,80.0,Bun,83.2                            
Water,100.7,TopLayer,80.0,Bun,83.2                            
Water,100.7,TopLayer,80.0,Bun,83.2                            
Water,100.7,TopLayer,80.0,Bun,83.2                            
Water,100.7,TopLayer,80.0,Bun,83.2                            
Water,100.7,TopLayer,80.0,Bun,83.2                            
Water,100.7,TopLayer,80.0,Bun,83.3                            
Water,100.8,TopLayer,80.0,Bun,83.3                            
Water,100.8,TopLayer,80.0,Bun,83.3                            
Water,100.8,TopLayer,80.0,Bun,83.3                            
Water,100.7,TopLayer,80.0,Bun,83.8                            
Water,100.7,TopLayer,80.0,Bun,83.8                            
Water,100.7,TopLayer,80.0,Bun,83.8                            
Water,100.7,TopLayer,80.0,Bun,81.1                            
Water,100.7,TopLayer,80.2,Bun,81.1                            
Water,100.8,TopLayer,80.0,Bun,81.1                            
Water,100.7,TopLayer,80.0,Bun,81.1                            
Water,100.7,TopLayer,80.1,Bun,80.6                            
Water,100.7,TopLayer,80.0,Bun,80.6                            
Water,100.7,TopLayer,80.0,Bun,80.6                            
Water,100.7,TopLayer,80.0,Bun,80.6                            
Water,100.7,TopLayer,80.0,Bun,78.8                            
Water,100.7,TopLayer,80.0,Bun,78.8                            
Water,100.7,TopLayer,80.0,Bun,78.8                            
Water,100.7,TopLayer,80.0,Bun,77.2                            
Water,100.8,TopLayer,80.0,Bun,76.2                            
Water,100.8,TopLayer,80.0,Bun,76.2                            
Water,100.8,TopLayer,80.0,Bun,75.1                            
Water,100.8,TopLayer,80.0,Bun,75.1                            
Water,100.8,TopLayer,80.0,Bun,75.1                            
Water,100.8,TopLayer,80.0,Bun,75.6                            
Water,100.8,TopLayer,80.0,Bun,75.6                            
Water,100.8,TopLayer,80.0,Bun,75.6                            
Water,100.8,TopLayer,80.0,Bun,74.3                            
Water,100.8,TopLayer,80.0,Bun,74.3                            
Water,100.8,TopLayer,80.0,Bun,74.3                            
Water,100.8,TopLayer,80.0,Bun,74.3                            
Water,100.8,TopLayer,80.0,Bun,74.3                            
Water,100.8,TopLayer,592.0,Bun,74.3                           
Water,100.8,TopLayer,80.0,Bun,74.3                            
Water,100.8,TopLayer,80.1,Bun,74.3                            
Water,116.8,TopLayer,80.0,Bun,74.3                            
Water,100.8,TopLayer,80.0,Bun,74.3                            
Water,100.8,TopLayer,80.0,Bun,74.4                            
Water,100.8,TopLayer,80.0,Bun,74.4                            
Water,100.9,TopLayer,80.0,Bun,74.4                            
Water,100.8,TopLayer,80.0,Bun,74.4                            
Water,100.8,TopLayer,80.0,Bun,75.5                            
Water,100.8,TopLayer,80.0,Bun,75.5                            
Water,100.8,TopLayer,80.0,Bun,75.5                            
Water,100.8,TopLayer,80.2,Bun,75.7                            
Water,100.8,TopLayer,80.0,Bun,75.7                            
Water,100.8,TopLayer,80.0,Bun,75.7                            
Water,100.8,TopLayer,80.0,Bun,75.9                            
